
jrc31998D0519-en,1.0,3 2 6 6 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0519-en,1.0,2 3 6 6 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31998D0516-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31998D0516-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31998D0516-en,1.0,3 2 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31998D0516-en,1.0,2 3 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31998D0516-en,1.0,3 2 6 6 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0516-en,1.0,2 3 6 6 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31998D0535-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31998D0535-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31998D0535-en,1.0,3 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31998D0535-en,1.0,3 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31998D0535-en,1.0,3 2 2 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0535-en,1.0,3 2 2 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31998D0517-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31998D0517-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31998D0517-en,1.0,2 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31998D0517-en,1.0,2 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31998D0517-en,1.0,2 2 2 4 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0517-en,1.0,2 2 2 3 4,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31998D0577-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31998D0577-en,1.0,5,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31998D0577-en,1.0,2 1 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31998D0577-en,1.0,5 1 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31998D0577-en,1.0,2 1 3 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0577-en,1.0,5 1 3 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31998D0734-en,1.0,5,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31998D0734-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31998D0734-en,0.6666666666666666,5 0 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31998D0734-en,0.6666666666666666,2 0 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31998D0734-en,0.6,5 0 3 0 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31998D0734-en,0.6,2 0 3 0 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999D0303-en,1.0,6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999D0303-en,1.0,6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999D0303-en,1.0,6 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999D0303-en,1.0,6 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999D0303-en,1.0,6 2 1 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999D0303-en,1.0,6 2 1 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999D0304-en,1.0,6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999D0304-en,1.0,6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999D0304-en,1.0,6 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999D0304-en,1.0,6 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999D0304-en,1.0,6 1 1 4 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999D0304-en,1.0,6 1 1 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32003D0213-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32003D0213-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32003D0213-en,1.0,7 4 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32003D0213-en,1.0,7 4 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32003D0213-en,0.6,7 4 7 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32003D0213-en,0.6,7 4 7 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32003D0548-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32003D0548-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32003D0548-en,0.6666666666666666,0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32003D0548-en,1.0,3 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32003D0548-en,0.6,0 1 1 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32003D0548-en,1.0,3 2 1 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999D0511-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999D0511-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999D0511-en,1.0,2 1 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999D0511-en,1.0,2 1 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999D0511-en,1.0,2 1 6 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999D0511-en,1.0,2 1 6 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999D0645-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999D0645-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999D0645-en,1.0,3 3 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999D0645-en,1.0,3 3 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999D0645-en,1.0,3 3 1 1 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999D0645-en,1.0,3 3 1 1 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32000D0299-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32000D0299-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32000D0299-en,1.0,2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32000D0299-en,1.0,2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32000D0299-en,1.0,2 2 1 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32000D0299-en,1.0,2 2 1 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999L0005-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999L0005-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999L0005-en,1.0,2 4 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999L0005-en,1.0,1 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999L0005-en,0.8,2 4 1 0 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999L0005-en,0.8,1 1 1 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc31999D0497-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc31999D0497-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc31999D0497-en,1.0,2 1 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc31999D0497-en,1.0,2 1 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc31999D0497-en,1.0,2 1 6 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc31999D0497-en,1.0,2 1 6 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005D0631-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005D0631-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005D0631-en,1.0,3 5 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005D0631-en,0.6666666666666666,3 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005D0631-en,0.6,3 5 3 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005D0631-en,0.4,3 5 0 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32004D0071-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32004D0071-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32004D0071-en,1.0,7 7 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32004D0071-en,1.0,7 7 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32004D0071-en,1.0,7 7 7 5 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32004D0071-en,0.8,7 7 7 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32004L0108-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32004L0108-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32004L0108-en,0.3333333333333333,0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32004L0108-en,0.3333333333333333,0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32004L0108-en,0.6,0 1 0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32004L0108-en,0.6,0 1 0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005H0057-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005H0057-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005H0057-en,0.0,0 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005H0057-en,0.6666666666666666,1 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005H0057-en,0.2,0 0 0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005H0057-en,0.8,1 1 0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005H0292-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005H0292-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005H0292-en,0.6666666666666666,1 2 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005H0292-en,0.6666666666666666,1 2 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005H0292-en,0.8,1 2 0 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005H0292-en,0.8,1 2 0 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005H0268-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005H0268-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005H0268-en,0.3333333333333333,0 0 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005H0268-en,1.0,2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005H0268-en,0.4,0 0 2 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005H0268-en,1.0,2 2 1 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005H0698-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005H0698-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005H0698-en,0.3333333333333333,0 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005H0698-en,1.0,2 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005H0698-en,0.2,0 0 1 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005H0698-en,0.6,2 1 1 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005L0049-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005L0049-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005L0049-en,0.6666666666666666,0 9 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005L0049-en,1.0,1 9 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005L0049-en,0.6,0 9 1 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005L0049-en,0.8,1 9 1 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005D0050-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005D0050-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005D0050-en,0.0,0 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005D0050-en,0.6666666666666666,2 2 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005D0050-en,0.2,0 0 0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005D0050-en,0.8,2 2 0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32005D0053-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32005D0053-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32005D0053-en,1.0,7 4 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32005D0053-en,1.0,7 4 7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32005D0053-en,0.6,7 4 7 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32005D0053-en,0.6,7 4 7 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32006D0771_01-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32006D0771_01-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32006D0771_01-en,1.0,3 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32006D0771_01-en,1.0,3 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32006D0771_01-en,1.0,3 2 2 3 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32006D0771_01-en,1.0,3 2 2 3 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32006D0804-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32006D0804-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32006D0804-en,1.0,2 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32006D0804-en,1.0,2 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32006D0804-en,1.0,2 1 2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32006D0804-en,1.0,2 1 2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52005DC0400-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52005DC0400-en,1.0,7,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52005DC0400-en,1.0,3 7 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52005DC0400-en,1.0,7 3 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52005DC0400-en,1.0,3 7 2 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52005DC0400-en,1.0,7 3 2 2 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52005PC0361-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52005PC0361-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52005PC0361-en,1.0,2 4 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52005PC0361-en,1.0,2 4 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52005PC0361-en,1.0,2 4 1 1 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52005PC0361-en,1.0,2 4 1 1 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52005AE1261-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52005AE1261-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52005AE1261-en,0.6666666666666666,3 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52005AE1261-en,1.0,1 3 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52005AE1261-en,0.6,3 1 0 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52005AE1261-en,1.0,1 3 3 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc32006L0028-en,1.0,1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc32006L0028-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc32006L0028-en,0.6666666666666666,1 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc32006L0028-en,0.6666666666666666,0 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc32006L0028-en,0.6,1 0 1 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc32006L0028-en,0.6,0 1 1 5 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc41999D0006-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc41999D0006-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc41999D0006-en,0.0,0 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc41999D0006-en,0.0,0 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc41999D0006-en,0.2,0 0 0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc41999D0006-en,0.2,0 0 0 1 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006DC0068-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006DC0068-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006DC0068-en,1.0,3 3 5,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006DC0068-en,1.0,3 3 5,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006DC0068-en,0.6,3 3 5 0 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006DC0068-en,1.0,3 3 5 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006DC0163-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006DC0163-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006DC0163-en,1.0,3 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006DC0163-en,1.0,3 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006DC0163-en,0.8,3 2 1 2 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006DC0163-en,1.0,3 2 2 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006DC0334-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006DC0334-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006DC0334-en,1.0,2 3 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006DC0334-en,1.0,2 3 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006DC0334-en,1.0,2 3 1 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006DC0334-en,1.0,2 3 1 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006PC0382-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006PC0382-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006PC0382-en,1.0,2 4 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006PC0382-en,1.0,2 4 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006PC0382-en,1.0,2 4 1 2 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006PC0382-en,1.0,2 4 1 2 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006DC0028-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006DC0028-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006DC0028-en,1.0,2 4 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006DC0028-en,1.0,2 4 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006DC0028-en,1.0,2 4 2 2 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006DC0028-en,1.0,2 4 2 2 3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006SC0926-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006SC0926-en,1.0,3,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006SC0926-en,0.6666666666666666,3 6 0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006SC0926-en,1.0,3 1 6,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006SC0926-en,0.6,3 6 0 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006SC0926-en,1.0,3 1 6 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52006XC0323_03-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52006XC0323_03-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52006XC0323_03-en,0.6666666666666666,2 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52006XC0323_03-en,1.0,2 2 2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
jrc52006XC0323_03-en,0.8,2 0 1 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5,jrc52006XC0323_03-en,1.0,2 2 2 1 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,5
jrc52005XC0319_03-en,0.0,0,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1,jrc52005XC0319_03-en,1.0,2,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,1
jrc52005XC0319_03-en,0.3333333333333333,0 0 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3,jrc52005XC0319_03-en,1.0,2 2 1,ocds-0c46vo-0005-40993_40993 relevance_2 -1 4361 put 1370,3
